BDGNBR,n
198982,138
198984,11
198986,55
198987,44
198988,40
199010,1
199011,1
199018,49
199020,38
199022,14
199023,1
199025,31
199032,63
199077,35
199099,5
199100,54
199101,1
199103,1
199123,25
199124,43
199125,160
199126,43
199132,31
199135,48
199140,26
199141,18
199157,4
199176,54
199186,29
199187,16
199188,130
199189,33
199191,40
199235,3
199253,2
199254,2
199255,3
199259,4
199260,2
199261,1
199262,1
199263,1
199264,2
199265,24
199266,35
199267,32
199268,38
199269,7
199270,51
199272,47
199275,18
199276,5
199277,4
199297,30
199298,2
199299,5
199300,3
199301,10
199302,1
199303,61
199304,28
199305,32
199306,14
199314,21
199320,38
199321,1
199322,88
199323,95
199324,23
199325,193
199326,150
199327,203
199328,17
199329,62
199330,52
199331,87
199332,204
199333,119
199334,3
199335,136
199336,11
199337,76
199338,175
199339,173
199340,119
199341,174
199342,98
199343,198
199344,202
199345,165
199346,55
199347,122
199348,187
199349,130
199350,161
199351,75
199352,162
199353,122
199354,23
199355,8
199356,89
199357,193
199358,101
199359,22
199360,118
199361,1
199362,36
199363,2
199364,56
199365,181
199366,195
199367,212
199368,164
199369,134
199370,182
199371,133
199372,12
199373,23
199374,26
199375,164
199376,1
199377,27
199378,150
199379,113
199380,191
199381,18
199382,1
199383,14
199387,60
199388,1
199389,9
199390,3
199391,8
199392,16
199393,79
199394,15
199395,23
199396,11
199397,9
199398,19
199401,22
199402,2
199403,1
199406,4
199407,3
199408,3
199410,5
199416,1
199419,17
199420,32
199421,21
199422,26
199427,28
199428,3
199429,30
199430,2
199431,7
199433,1
199454,56
199455,1
199456,122
199457,20
199458,157
199459,15
199460,191
199461,100
199462,97
199463,56
199464,114
199465,42
199466,22
199467,179
199468,23
199470,3
199471,2
199475,36
199497,3
199511,8
199520,25
199525,40
199526,22
199531,3
199536,30
199538,115
199541,36
199553,176
199560,2
199561,23
199562,95
199564,158
199565,18
199566,6
199567,4
199568,2
199569,10
199570,8
199571,8
199572,3
199573,12
199574,2
199575,13
199576,4
199577,14
199578,18
199579,3
199580,12
199581,16
199582,14
199583,17
199584,10
199585,18
199586,10
199587,12
199588,9
199589,5
199590,14
199591,7
199592,4
199593,2
199594,16
199595,3
199596,14
199597,31
199618,40
199625,17
199629,72
199632,48
199639,4
199640,45
199641,42
199642,13
199643,8
199644,9
199645,5
199646,179
199647,116
199648,8
199654,1
199661,63
199662,5
199668,50
199676,20
199677,28
199679,37
199680,34
199695,12
199701,2
199703,62
199706,47
199708,77
199709,55
199719,186
199720,53
199721,48
199722,11
199723,87
199724,92
199725,20
199726,182
199727,10
199728,24
199729,176
199730,210
199731,109
199732,194
199733,5
199734,209
199735,101
199736,143
199737,134
199738,88
199739,153
199740,11
199741,176
199742,174
199743,6
199744,178
199745,133
199746,108
199747,138
199748,130
199749,126
199750,29
199751,67
199752,61
199753,137
199754,12
199755,16
199756,145
199757,140
199758,50
199759,184
199760,52
199761,167
199762,3
199791,115
199792,192
199793,156
199794,12
199795,179
199796,14
199820,6
199821,6
199832,8
199844,1
199852,17
199881,6
199882,7
199885,3
199951,38
199962,13
199990,1
200006,2
200007,10
200008,1
200009,3
200010,4
200011,2
200012,17
200013,1
200014,1
200015,1
200016,8
200017,1
200018,1
200019,2
200020,19
200022,2
200023,1
200026,1
200030,2
200038,1
200039,2
200041,3
200042,1
200043,1
200044,1
200046,1
200049,3
200050,2
200052,1
200078,1
200081,1
200104,1
200119,1
200127,1
200130,2
200131,1
200139,1
200143,28
200144,22
200145,18
200154,23
200158,1
200184,9
200185,18
200196,42
200217,9
200220,1
200225,1
200228,2
200233,2
200252,1
200253,22
200254,6
200256,21
200257,25
200260,32
200261,19
200264,23
200265,27
200267,9
200268,8
200269,1
200276,14
200279,6
200280,11
200281,17
200282,18
200283,1
200284,27
200287,36
200321,17
200323,13
200324,8
200330,21
200371,5
200374,1
200378,1
200379,3
200380,2
200383,26
200391,12
200392,24
200393,70
200394,11
200405,51
200406,2
200409,49
200410,1
200414,1
200418,1
200477,15
200478,59
200479,73
200497,1
200522,1
200526,1
200527,11
200528,12
200530,8
200570,64
200576,6
200579,2
200591,16
200609,1
200610,2
200621,5
200622,5
200623,12
200624,11
200625,35
200626,52
200628,25
200629,31
200630,33
200634,1
200645,27
200654,2
200665,6
200672,7
200673,24
200698,5
200699,38
200736,1
200737,3
200744,17
200749,21
200751,20
200752,31
200754,21
200765,25
200770,18
200771,21
200772,23
200779,4
200780,7
200781,1
200782,6
200820,1
200835,1
200846,17
200847,20
200848,17
200851,17
200852,21
200853,9
200861,11
200884,17
200901,26
200902,16
200903,27
200910,6
200912,15
200913,18
200914,1
200915,5
200917,14
200918,1
200919,1
200922,18
200925,1
200926,1
200927,11
200928,14
200929,7
200930,6
200931,8
200940,13
200964,5
200972,219
200973,163
200975,241
200976,263
200977,229
200979,198
200980,200
200981,246
200982,19
200983,2
200985,141
200987,127
200988,34
200989,14
200990,114
200991,17
200992,269
200993,49
200996,308
200997,26
200998,26
200999,231
201000,7
201001,28
201002,92
201003,38
201004,146
201005,297
201006,195
201007,123
201008,36
201009,269
201010,10
201011,62
201012,171
201013,142
201014,34
201015,136
201016,124
201018,223
201019,256
201020,194
201023,116
201031,85
201032,240
201033,9
201034,274
201035,163
201036,93
201037,275
201038,24
201039,35
201040,32
201041,214
201042,6
201043,263
201044,45
201045,254
201046,236
201048,37
201056,63
201057,277
201058,220
201059,124
201060,208
201061,265
201062,23
201063,45
201064,14
201065,200
201066,248
201067,215
201068,216
201069,210
201070,51
201071,77
201072,264
201073,176
201088,30
201089,227
201090,228
201091,114
201092,150
201093,104
201094,253
201095,2
201096,267
201097,181
201098,214
201099,138
201100,56
201101,283
201102,23
201103,4
201104,266
201105,200
201114,219
201116,300
201117,201
201118,292
201120,25
201121,188
201122,272
201123,10
201124,221
201125,8
201130,55
201131,217
201132,28
201133,295
201134,187
201135,96
201136,12
201137,27
201138,4
201139,9
201140,150
201141,240
201142,316
201143,14
201144,60
201145,83
201146,132
201147,147
201148,44
201149,62
201150,69
201151,253
201152,179
201153,53
201154,89
201155,38
201156,11
201158,1
201159,37
201160,22
201161,33
201162,6
201163,6
201164,27
201165,23
201166,65
201167,178
201168,5
201169,148
201170,120
201171,308
201175,295
201179,285
201181,74
201188,136
201189,219
201191,62
201194,66
201195,29
201203,36
201204,30
201205,14
201206,6
201207,26
201208,9
201222,22
201231,9
201237,31
201246,7
201252,42
201253,272
201254,210
201255,284
201256,25
201257,100
201259,58
201260,30
201261,129
201262,142
201264,3
201266,54
201270,12
201274,40
201281,27
201282,41
201285,43
201287,16
201288,66
201289,17
201290,2
201291,21
201299,14
201325,97
201326,106
201327,103
201328,113
201329,55
201330,219
201332,116
201333,107
201334,21
201335,188
201336,169
201337,224
201338,89
201357,119
201382,281
201383,126
201384,213
201385,203
201386,45
201387,161
201388,5
201389,2
201390,175
201391,50
201392,10
201393,3
201394,97
201395,228
201396,206
201397,1
201398,37
201399,46
201400,67
201401,64
201402,17
201404,18
201405,12
201406,45
201422,25
201434,89
201435,61
201445,6
201451,21
201452,11
201455,21
201465,13
201526,16
201527,4
201528,6
201529,21
201530,7
201531,7
201532,6
201533,1
201534,32
201535,13
201536,15
201537,33
201538,9
201539,47
201540,14
201541,10
201557,19
201558,24
201559,17
201560,1
201585,18
201597,11
201603,2
201646,114
201647,48
201654,2
201655,1
201673,1
201679,1
201685,1
201688,2
201691,1
201693,1
201838,67
201841,4
201857,1
201870,1
201901,1
201913,50
201937,1
201966,3
201971,3
202026,24
202027,43
202028,8
202029,19
202113,18
202114,41
202115,50
202116,22
202117,1
202118,12
202119,3
202120,22
202121,28
202123,36
202124,1
202125,44
202126,55
202127,8
202128,3
202133,47
202134,1
202135,1
202136,3
202137,1
202138,32
202139,21
202140,52
202141,31
202142,9
202143,29
202144,13
202145,38
202146,1
202147,1
202148,8
202149,1
202150,16
202152,1
202153,2
202154,1
202176,9
202177,40
202178,40
202179,15
202180,37
202181,37
202182,10
202183,35
202184,26
202185,9
202186,34
202187,10
202188,37
202189,78
202190,55
202191,23
202192,31
202193,34
202194,10
202195,63
202196,79
202197,26
202198,44
202199,43
202200,64
202201,12
202202,51
202203,45
202204,24
202205,11
202206,37
202207,31
202208,28
202209,53
202210,53
202211,59
202212,44
202213,76
202214,15
202224,11
202226,2
202227,48
202228,26
202229,28
202230,60
202233,45
202236,27
202237,8
202238,2
202242,39
202243,16
202244,48
202247,22
202250,72
202251,35
202252,73
202253,54
202254,4
202255,9
202263,13
202264,70
202265,33
202266,68
202267,35
202268,25
202273,68
202275,32
202276,47
202280,31
202298,6
202299,17
202339,1
202340,1
202350,1
202434,81
202564,1
202598,38
202623,45
202624,32
202625,41
202627,46
202635,9
202638,9
202643,1
202650,43
202652,47
202653,1
202654,1
202655,7
202657,33
202658,18
202659,43
202670,33
202671,35
202672,48
202673,37
202674,40
202675,8
202676,1
202677,20
202679,28
202680,1
202682,36
202687,82
202713,17
202742,21
202755,33
202759,1
202761,4
202777,42
202778,1
202784,1
202788,46
202807,1
202818,45
202824,1
202830,1
202831,19
202835,1
202836,31
202845,21
202846,28
202861,9
202867,6
202868,16
202871,7
202872,15
202875,22
202876,55
202877,1
202878,12
202879,3
202880,40
202881,51
202882,28
202883,23
202884,46
202891,1
202892,22
202893,4
202895,9
202905,31
202906,41
202907,19
202908,9
202915,19
202926,1
202932,49
202933,26
202934,10
202940,92
202941,18
202942,14
202943,4
202944,5
202945,15
202953,31
202954,3
202955,18
202956,6
202968,17
202970,2
202971,31
202972,17
202990,3
202991,2
202997,50
203002,55
203003,45
203004,21
203015,2
203017,3
203018,47
203021,56
203022,14
203025,5
203027,28
203028,32
203030,21
203032,18
203033,24
203046,34
203047,1
203048,2
203058,17
203059,42
203060,42
203061,36
203162,3
203171,10
203178,46
203202,15
203203,3
203245,55
203253,42
203257,3
203262,30
203266,47
203274,26
203275,46
203280,38
203300,25
203301,15
203313,38
203315,38
203318,22
203348,1
203352,1
203393,38
203394,22
203395,33
203396,21
203400,10
203409,1
203485,1
203498,12
203511,1
203519,2
203520,1
203522,1
203525,1
203527,2
203530,1
203537,2
203544,1
203565,1
203679,1
203717,21
203839,138
203840,227
203841,158
203842,172
203843,182
203844,228
203846,114
203847,200
203848,53
203849,228
203850,81
203851,188
203852,24
203853,234
203856,183
203857,127
203858,220
203859,53
203862,125
203863,83
203864,30
203866,73
203867,45
203868,144
203869,149
203870,205
203871,220
203872,92
203873,203
203874,149
203876,170
203877,209
203878,50
203879,143
203881,20
203882,111
203883,23
203884,163
203885,175
203886,98
203887,90
203888,212
203889,150
203890,52
203891,81
203892,151
203893,69
203894,174
203895,141
203896,162
203897,217
203898,210
203899,152
203901,28
203902,62
203904,113
203905,15
203906,8
203907,6
203908,114
203909,60
203910,222
203911,72
203912,120
203913,100
203914,61
203915,66
203916,29
203917,114
203918,167
203920,150
203921,188
203922,195
203923,51
203924,135
203925,157
203926,69
203927,232
203928,122
203929,33
203930,124
203931,152
203932,165
203934,25
203935,137
203936,132
203941,159
203942,217
203943,72
203944,29
203945,209
203946,21
203947,36
203948,153
203949,224
203952,182
203953,39
203954,129
203959,137
203965,124
203982,89
203984,211
203985,51
203988,9
203989,3
203990,1
203993,49
203994,48
204006,25
204008,33
204009,3
204010,2
204021,56
204023,52
204024,45
204025,18
204026,23
204027,45
204028,9
204029,52
204030,62
204031,62
204032,56
204047,30
204049,18
204050,6
204051,59
204055,71
204056,28
204059,7
204062,11
204063,3
204064,7
204066,45
204067,6
204068,11
204069,16
204070,36
204071,42
204072,42
204074,37
204093,37
204094,72
204095,4
204096,67
204097,22
204098,42
204099,20
204100,2
204101,18
204103,2
204104,11
204105,61
204106,30
204107,6
204108,27
204109,39
204110,38
204111,7
204112,28
204113,4
204114,33
204115,44
204116,55
204119,54
204131,59
204134,1
204135,4
204139,35
204141,31
204146,12
204147,4
204149,74
204150,44
204151,23
204154,16
204161,37
204162,12
204163,13
204167,46
204168,9
204171,21
204207,4
204208,1
204209,34
204210,2
204218,52
204219,48
204221,15
204223,17
204231,1
204243,1
204244,44
204251,30
204261,56
204274,23
204283,3
204284,1
204291,3
204294,6
204312,6
204313,10
204314,8
204315,4
204316,1
204317,1
204318,6
204319,6
204320,9
204347,127
204348,41
204350,50
204399,1
204436,27
204438,1
204441,78
204451,1
204452,102
204453,1
204456,32
204463,18
204465,36
204467,53
204468,72
204496,33
204499,1
204504,11
204508,3
204509,65
204510,23
204553,1
204555,1
204560,1
204563,1
204564,1
204567,1
204568,2
204584,1
204585,1
204589,1
204614,39
204619,2
204620,2
204622,1
204633,56
204638,13
204730,2
204731,30
204736,15
204737,13
204738,16
204739,12
204752,1
204754,1
204755,23
204762,27
204765,12
204805,4
204811,3
204812,3
204820,1
204821,1
204848,1
204852,27
204856,1
204879,108
204897,3
204942,1
204965,1
204996,1
205082,37
205083,15
205084,17
205085,13
205086,22
205087,32
205089,20
205090,12
205091,7
205092,18
205093,10
205094,14
205095,30
205096,5
205097,1
205098,7
205099,14
205100,14
205101,7
205102,14
205103,40
205104,2
205105,15
205106,9
205107,18
205108,20
205109,22
205110,46
205111,18
205112,11
205113,11
205114,75
205115,43
205116,16
205119,5
205122,26
205123,4
205124,16
205125,13
205126,4
205127,1
205129,40
205131,3
205132,17
205133,3
205134,7
205135,39
205136,2
205137,28
205138,8
205140,3
205141,25
205142,13
205143,13
205148,14
205153,20
205157,29
205158,147
205159,146
205160,169
205161,148
205162,64
205163,88
205164,1
205166,64
205167,10
205168,2
205170,129
205171,150
205172,111
205173,119
205174,72
205176,166
205177,172
205178,120
205179,60
205180,107
205181,110
205182,159
205183,8
205184,155
205185,135
205186,114
205187,187
205188,139
205189,166
205190,169
205191,107
205192,21
205193,173
205194,117
205195,29
205196,137
205197,92
205198,17
205200,38
205201,162
205203,120
205204,142
205205,18
205206,19
205207,24
205208,149
205209,157
205212,110
205214,94
205215,158
205216,115
205217,142
205218,73
205219,141
205220,108
205221,66
205222,142
205223,103
205224,124
205225,148
205226,56
205227,95
205228,104
205229,17
205230,40
205231,38
205232,181
205233,163
205234,172
205235,159
205236,79
205237,151
205238,119
205239,140
205243,151
205244,154
205245,164
205246,104
205247,71
205249,26
205250,95
205251,153
205252,151
205255,166
205256,134
205257,6
205258,10
205259,10
205261,97
205262,69
205263,102
205264,164
205265,114
205266,95
205267,6
205268,143
205269,48
205270,9
205271,18
205274,68
205275,22
205276,21
205277,33
205278,163
205280,10
205281,2
205287,8
205294,30
205296,7
205297,25
205299,20
205303,16
205304,3
205309,20
205310,28
205311,27
205312,62
205313,2
205314,71
205315,30
205316,2
205317,12
205320,6
205321,24
205322,5
205324,43
205325,19
205326,46
205330,1
205331,44
205332,44
205345,29
205346,17
205347,18
205348,36
205349,15
205350,28
205351,20
205352,3
205354,6
205358,6
205359,22
205360,3
205361,16
205362,21
205368,2
205372,45
205373,88
205374,91
205375,59
205376,81
205377,96
205378,12
205379,65
205380,84
205381,19
205382,90
205383,85
205384,80
205385,8
205386,78
205387,72
205388,91
205389,62
205390,92
205391,91
205392,96
205393,90
205394,90
205395,96
205396,94
205397,86
205398,83
205399,89
205400,121
205401,25
205407,28
205408,26
205424,34
205431,18
205432,64
205445,21
205446,3
205450,4
205451,4
205455,6
205461,18
205462,29
205463,3
205464,7
205465,16
205466,15
205467,42
205470,25
205471,20
205480,21
205481,16
205484,91
205522,21
205524,11
205525,13
205528,6
205529,12
205530,52
205531,43
205537,37
205547,8
205548,45
205550,36
205551,1
205552,1
205563,22
205565,2
205581,7
205631,21
205632,97
205633,141
205634,158
205635,142
205636,139
205637,144
205638,29
205639,38
205640,131
205641,140
205642,102
205643,83
205644,85
205645,152
205646,94
205647,98
205648,150
205649,25
205650,156
205651,138
205652,32
205653,122
205654,131
205655,146
205656,152
205657,139
205658,160
205659,74
205660,106
205661,98
205662,75
205663,137
205664,110
205665,160
205666,71
205667,44
205668,90
205669,88
205670,61
205671,17
205672,134
205673,80
205674,100
205675,75
205676,174
205677,150
205678,49
205679,165
205680,6
205709,7
205710,4
205718,13
205727,10
205729,1
205798,30
205799,22
205935,1
205938,46
205939,28
205949,17
205950,22
205951,11
205952,16
205973,4
205976,22
205977,12
205978,11
205979,18
205980,10
206006,6
206007,4
206008,12
206010,11
206011,18
206012,1
206027,152
206028,79
206031,66
206032,100
206034,95
206035,37
206036,75
206037,137
206052,69
206053,130
206056,123
206066,34
206071,19
206078,52
206079,90
206082,12
206084,119
206085,6
206086,36
206087,28
206088,14
206089,13
206092,66
206093,151
206096,29
206097,32
206103,25
206121,13
206129,145
206130,2
206136,145
206137,15
206145,24
206147,34
206150,84
206151,4
206152,25
206153,35
206154,28
206155,17
206156,4
206157,42
206158,20
206159,5
206160,11
206161,24
206162,9
206163,55
206164,34
206165,19
206166,10
206167,6
206168,24
206169,7
206170,7
206171,18
206172,12
206177,126
206178,72
206179,114
206193,33
206194,11
206195,18
206196,36
206198,36
206202,12
206203,39
206204,15
206205,35
206221,18
206222,2
206224,17
206225,21
206226,19
206227,6
206228,1
206229,14
206230,20
206233,20
206235,16
206244,149
206249,15
206250,5
206251,11
206252,1
206257,21
206258,21
206263,27
206274,17
206275,16
206276,1
206277,8
206278,10
206281,1
206282,30
206284,1
206288,16
206296,2
206297,14
206307,6
206314,30
206317,7
206323,20
206324,137
206325,136
206352,105
206353,118
206354,54
206355,79
206361,18
206363,61
206365,29
206366,87
206371,1
206387,2
206388,22
206389,16
206425,1
206504,2
206518,1
206538,16
206540,44
206627,6
206628,9
206643,12
206653,24
206675,18
206676,16
206710,58
206712,67
206722,9
206732,18
206745,5
206746,47
206747,26
206748,24
206749,46
206750,86
206751,7
206752,1
206753,43
206754,57
206755,8
206756,10
206757,41
206758,16
206759,11
206760,47
206761,27
206762,31
206763,21
206764,27
206765,26
206766,12
206767,8
206768,12
206769,7
206770,32
206771,63
206772,19
206773,27
206774,9
206775,22
206776,15
206778,25
206780,2
206781,30
206782,30
206784,8
206785,17
206787,14
206788,4
206790,22
206799,24
206800,14
206809,5
206824,51
206825,6
206826,44
206829,30
206833,35
206836,46
206837,22
206839,4
206841,5
206842,16
206843,19
206844,17
206845,5
206846,11
206847,50
206848,24
206849,35
206850,3
206851,15
206852,24
206853,6
206854,3
206855,34
206856,42
206857,38
206858,20
206859,4
206860,46
206863,22
206864,31
206865,2
206866,9
206867,46
206868,41
206883,2
206884,12
206885,4
206886,2
206887,8
206901,12
206918,7
206933,13
206939,4
206940,10
207024,16
207029,28
207048,26
207086,11
207087,3
207091,11
207093,20
207100,13
207103,28
207110,12
207284,1
207293,1
207379,1
207406,2
207409,1
207412,1
207415,3
207421,1
207453,2
207522,1
207686,1
207718,17
207758,8
207759,18
207763,4
207860,1
207874,3
207885,24
207886,44
207887,3
207888,34
207975,5
207998,11
208013,18
208026,12
208074,41
208075,2
208076,39
208077,26
208078,42
208080,22
208081,19
208088,7
208089,1
208090,2
208091,36
208094,30
208098,29
208099,5
208102,35
208103,5
208104,10
208105,29
208106,3
208107,13
208108,5
208109,13
208110,8
208111,5
208112,19
208113,17
208114,34
208115,2
208116,24
208117,12
208118,40
208119,14
208120,23
208121,18
208122,4
208123,27
208124,32
208125,4
208126,14
208137,1
208138,33
208139,47
208140,17
208151,1
208155,3
208170,36
208173,31
208176,5
208178,25
208179,14
208181,9
208191,1
208218,12
208219,7
208222,7
208223,4
208224,24
208225,28
208226,17
208227,11
208228,29
208230,7
208231,18
208232,5
208233,9
208249,45
208263,15
208264,34
208373,10
208375,21
208376,31
208377,3
208380,22
208382,15
208383,13
208384,20
208405,1
208409,1
208417,1
208418,1
208419,1
208423,1
208430,2
208431,2
208432,2
208434,1
208437,1
208439,2
208445,1
208446,1
208455,1
208458,1
208459,1
208467,2
208469,1
208472,1
208483,1
208484,1
208487,1
208510,1
208513,1
208514,1
208519,14
208522,3
208524,1
208525,1
208527,2
208528,1
208530,1
208532,1
208534,2
208579,1
208594,1
208601,1
208605,1
208615,1
208617,26
208632,1
208649,19
208650,24
208651,24
208652,23
208653,30
208654,29
208655,24
208656,25
208657,20
208658,15
208667,12
208680,12
208681,23
208682,21
208683,21
208684,28
208685,25
208686,32
208687,18
208688,17
208689,23
208690,24
208691,20
208692,11
208693,28
208694,22
208695,22
208696,15
208697,17
208698,26
208701,20
208703,27
208732,3
208798,26
208799,27
208801,22
208820,1
208823,1
208824,1
208834,15
208841,47
208842,3
208843,53
208844,42
208845,25
208847,17
208848,3
208849,18
208850,27
208851,43
208852,36
208853,17
208854,50
208855,46
208856,40
208857,11
208858,25
208859,34
208860,17
208861,39
208862,39
208863,46
208864,43
208865,44
208866,37
208867,24
208868,17
208869,4
208870,3
208871,5
208872,27
208873,4
208874,16
208879,18
208880,32
208881,28
208882,22
208883,7
208884,17
208885,23
208886,1
208896,5
208897,6
208898,15
208899,8
208901,23
208902,14
208903,8
208904,2
208905,10
208906,4
208907,2
208908,2
208909,1
208910,26
208912,3
208913,20
208914,32
208915,3
208916,36
208918,15
208919,10
208920,10
208921,22
208922,8
208923,28
208926,16
208927,19
208928,20
208929,4
208930,19
208931,20
208932,16
208935,19
208942,3
208963,12
208984,29
208988,26
208989,30
208995,1
208996,1
208997,10
208998,1
209051,18
209054,20
209063,15
209064,2
209065,16
209097,17
209249,1
209253,1
209254,2
209256,1
209257,1
209260,3
209262,1
209280,2
209350,1
209370,1
209456,2
209479,2
209520,1
209528,1
209533,2
209534,1
209535,1
209536,1
209582,1
209583,1
209608,1
209609,1
209613,1
209629,1
209654,3
209682,1
209683,1
209686,5
209739,1
209740,1
209741,1
209786,2
209796,5
209844,19
209845,12
209846,15
209847,13
209848,17
209850,8
209851,18
209852,18
209853,11
209854,18
209855,12
209856,17
209857,18
209858,19
209859,14
209860,12
209861,16
209862,1
209865,18
209866,12
209868,12
209869,14
209870,19
209871,11
209872,13
209873,15
209874,14
209878,19
209879,17
209880,14
209881,16
209882,20
209884,2
209885,20
209886,16
209887,15
209888,12
209889,9
209890,19
209891,21
209892,22
209913,17
209914,11
209915,12
209916,17
209917,17
209918,16
209919,7
209920,18
209921,13
209922,16
209923,9
209924,12
209925,16
209926,24
209927,14
209928,15
209929,14
209930,9
209931,15
209932,14
209933,11
209934,13
209935,14
209936,1
209938,4
209946,3
209952,1
210038,1
210039,1
210043,1
210054,2
210055,4
210058,5
210059,3
210060,4
210061,7
210062,11
210063,9
210064,5
210065,3
210066,3
210067,7
210068,3
210069,5
210070,3
210071,1
210075,4
210076,4
210077,3
210078,5
210079,4
210080,3
210081,4
210082,4
210083,6
210084,2
210085,4
210086,2
210087,3
210088,1
210089,4
210090,5
210091,1
210092,1
210093,2
210094,5
210095,3
210097,6
210098,5
210099,6
210100,3
210101,3
210108,6
210109,2
210110,3
210111,4
210112,4
210113,1
210114,9
210119,3
210137,4
210138,3
210142,2
210146,5
210167,1
210175,4
210181,1
210209,2
210212,2
210213,3
210220,1
210256,1
NA,1115450
